OOIBARCODE,Manufacturer,Manufacturer's Serial No./Other Identifier,Tag Date,Organization,Tag
ATAPL-68871-00002,APL/UW,2,20140721,UW,N/A
ATAPL-68871-00003,APL/UW,3,20140721,UW,N/A
ATAPL-68871-00004,APL/UW,4,20141015,UW,N/A
ATAPL-68871-00005,APL/UW,5,20141015,UW,N/A
ATAPL-68871-00006,APL/UW,6,20141015,UW,N/A
ATAPL-68872-00001,APL/UW,1,20130219,UW,1311981
ATAPL-68872-00002,APL/UW,2,20140721,UW,1312145
ATAPL-68872-00003,APL/UW,3,20140721,UW,N/A
ATAPL-68872-00004,APL/UW,4,20140721,UW,N/A
ATAPL-68872-00005,APL/UW,5,20140721,UW,N/A
ATAPL-68872-00006,APL/UW,6,20140721,UW,N/A
ATAPL-68872-00007,APL/UW,7,20140721,UW,N/A
ATAPL-68873-00001,APL/UW,4815-68873,41324,UW,N/A
ATAPL-68941-00001,APL/UW,1,20141022,UW,N/A
ATAPL-68941-00002,APL/UW,2,20140711,UW,N/A
ATAPL-68941-00003,APL/UW,3,20140711,UW,N/A
ATAPL-68941-00004,APL/UW,4,20140711,UW,N/A
ATAPL-68941-00005,APL/UW,5,20140711,UW,N/A
ATAPL-68941-00006,APL/UW,6,20140711,UW,N/A
ATAPL-69110-00001,Deep Water Bouyancy,1,20140819,UW,N/A
ATAPL-69110-00002,deep Water Bouyancy,2,20140827,UW,N/A
ATAPL-69115-00001,deep Water Bouyancy,1,20150504,UW,N/A
ATAPL-69131-00001,APL/UW,1,20131025,UW,N/A
ATAPL-69131-00002,APL/UW,2,20140818,UW,N/A
ATAPL-69131-00003,APL/UW,3,20140924,UW,N/A
ATAPL-69131-00004,APL/UW,4,20141022,UW,N/A
ATAPL-69131-00005,APL/UW,5,20141030,UW,N/A
ATAPL-69133-00001,APL/UW,1,20140801,UW,N/A
ATAPL-69133-00002,APL/UW,2,20140808,UW,N/A
ATAPL-69133-00003,APL/UW,3,20140808,UW,N/A
ATAPL-69133-00004,APL/UW,4,20140818,UW,N/A
ATAPL-69133-00005,,,,,
ATAPL-69133-00006,APL/UW,5,20140924,UW,N/A
ATAPL-69133-00007,APL/UW,6,20140924,UW,N/A
ATAPL-69133-00008,APL/UW,7,20140924,UW,N/A
ATAPL-69133-00009,APL/UW,8,20141015,UW,N/A
ATAPL-69133-00010,APL/UW,9,20141022,UW,N/A
ATAPL-69133-00011,APL/UW,10,20141030,UW,N/A
ATAPL-69190-00001,APL/UW,1,20130521,UW,N/A
ATAPL-69190-00002,APL/UW,2,20140729,UW,N/A
ATAPL-69190-00003,APL/UW,3,20140729,UW,N/A
ATAPL-69190-00004,APL/UW,4,20140729,UW,N/A
ATAPL-69190-00005,APL/UW,5,20140729,UW,N/A
ATAPL-69190-00006,APL/UW,6,20141022,UW,N/A
ATAPL-69196-00001,APL/UW,1,20130521,UW,N/A
ATAPL-69196-00002,APL/UW,2,20140729,UW,N/A
ATAPL-69196-00003,APL/UW,3,20140721,UW,N/A
ATAPL-69196-00004,APL/UW,4,20140721,UW,N/A
ATAPL-69196-00005,APL/UW,5,20140721,UW,N/A
ATAPL-69196-00006,APL/UW,6,20140729,UW,N/A
ATAPL-69196-00007,APL/UW,7,20140729,UW,N/A
ATAPL-69253-00001,APL/UW,1,20130415,UW,N/A
ATAPL-69253-00002,APL/UW,2,20140806,UW,N/A
ATAPL-69253-00003,APL/UW,3,20140806,UW,N/A
ATAPL-69253-00004,APL/UW,4,20141022,UW,N/A
ATAPL-69253-00005,APL/UW,5,20141022,UW,N/A
ATAPL-69253-00006,APL/UW,6,20141022,UW,N/A
ATAPL-69254-00001,APL/UW,1,20130415,UW,N/A
ATAPL-69254-00002,APL/UW,2,20141022,UW,N/A
ATAPL-69254-00003,APL/UW,3,20140731,UW,N/A
ATAPL-69254-00004,APL/UW,4,20140731,UW,N/A
ATAPL-69254-00005,APL/UW,5,20140731,UW,N/A
ATAPL-69254-00006,APL/UW,6,20141015,UW,N/A
ATAPL-69254-00007,APL/UW,7,20140815,UW,N/A
ATAPL-69255-00001,APL/UW,1,20130415,UW,N/A
ATAPL-69255-00002,APL/UW,2,20140721,UW,N/A
ATAPL-69255-00003,APL/UW,3,20140721,UW,N/A
ATAPL-69255-00004,APL/UW,4,20140721,UW,N/A
ATAPL-69255-00005,APL/UW,5,20140721,UW,N/A
ATAPL-69255-00006,APL/UW,6,20140721,UW,N/A
ATAPL-69255-00007,APL/UW,7,20141030,UW,N/A
ATAPL-69270-00001,APL/UW,1,20130628,UW,N/A
ATAPL-69270-00002,APL/UW,2,20130628,UW,N/A
ATAPL-69270-00003,APL/UW,3,20130628,UW,N/A
ATAPL-69270-00004,APL/UW,4,20150127,UW,N/A
ATAPL-69270-00005,APL/UW,5,20150127,UW,N/A
ATAPL-69270-00006,APL/UW,6,20150127,UW,N/A
ATAPL-69279-00001,APL/UW,4815-69279,20130521,UW,N/A
ATAPL-69279-00002,APL/UW,2,20140806,UW,N/A
ATAPL-69279-00003,APL/UW,3,20140806,UW,N/A
ATAPL-69279-00004,APL/UW,4,20141030,UW,N/A
ATAPL-69279-00005,APL/UW,5,20141030,UW,N/A
ATAPL-69279-00006,APL/UW,6,20141030,UW,N/A
ATAPL-69289-00001,APL/UW,1,20130521,UW,N/A
ATAPL-69289-00002,APL/UW,2,20140808,UW,N/A
ATAPL-69289-00003,APL/UW,3,20140808,UW,N/A
ATAPL-69289-00004,APL/UW,4,20141030,UW,N/A
ATAPL-69289-00005,APL/UW,5,20141030,UW,N/A
ATAPL-69289-00006,APL/UW,6,20141030,UW,N/A
ATAPL-69319-00001,APL/UW,1,20130219,UW,N/A
ATAPL-69319-00002,APL/UW,2,20140815,UW,N/A
ATAPL-69319-00003,APL/UW,3,20140815,UW,N/A
ATAPL-69319-00004,APL/UW,4,20140922,UW,N/A
ATAPL-69319-00005,APL/UW,5,20140922,UW,N/A
ATAPL-69319-00006,APL/UW,6,20140922,UW,N/A
ATAPL-69530-00001,Graham International,1,20130410,UW,N/A
ATAPL-69531-00001,Shermin Reilly,1,20140318,UW,N/A
ATAPL-69532-00001,TSE,1,20140318,UW,N/A
ATAPL-69538-00001,McLane,N/A,20130723,UW,N/A
ATAPL-69646-00001,Measurement Technologies Northwest,N/A,20140708,UW,N/A
ATAPL-69650-00001,Teledyne ODI,1079418-1,20140714,UW,N/A
ATAPL-69650-00002,Teledyne ODI,1079418-2,20140714,UW,N/A
ATAPL-69650-00003,Teledyne ODI,1079418-3,20140714,UW,N/A
ATAPL-69650-00004,Teledyne ODI,1079418-4,20140714,UW,N/A
ATAPL-69650-00005,Teledyne ODI,1079418-5,20140714,UW,N/A
ATAPL-69650-00006,Teledyne ODI,1079418-6,20140714,UW,N/A
ATAPL-69651-00001,Teledyne ODI,1079419-1,20140714,UW,N/A
ATAPL-69651-00002,Teledyne ODI,1079419-2,20140714,UW,N/A
ATAPL-69651-00003,Teledyne ODI,1079419-3,20140714,UW,N/A
ATAPL-69651-00004,Teledyne ODI,1079419-4,20140829,UW,N/A
ATAPL-69651-00005,Teledyne ODI,1079419-5,20140829,UW,N/A
ATAPL-69651-00006,Teledyne ODI,1079419-6,20140829,UW,N/A
ATAPL-69652-00001,Teledyne ODI,1078997-1,20140714,UW,N/A
ATAPL-69652-00002,Teledyne ODI,1078997-2,20140714,UW,N/A
ATAPL-69652-00003,Teledyne ODI,1078997-3,20140714,UW,N/A
ATAPL-69652-00004,Teledyne ODI,1078997-4,20140829,UW,N/A
ATAPL-69652-00005,Teledyne ODI,1078997-5,20140902,UW,N/A
ATAPL-69652-00006,Teledyne ODI,1078997-6,20140829,UW,N/A
ATAPL-69659-00001,Teledyne ODI,1079416-1,20140709,UW,N/A
ATAPL-69659-00002,Teledyne ODI,1079416-2,20140709,UW,1306595
ATAPL-69659-00003,Teledyne ODI,1079416-3,20140709,UW,1306592
ATAPL-69661-00001,Teledyne ODI,1079415-1,20141112,UW,N/A
ATAPL-69661-00002,Teledyne ODI,1079415-2,20141112,UW,N/A
ATAPL-69661-00003,Teledyne ODI,1079415-3,20140730,UW,N/A
ATAPL-69661-00004,Teledyne ODI,1079415-4,20140902,UW,N/A
ATAPL-69661-00005,Teledyne ODI,1079415-5,20140822,UW,N/A
ATAPL-69661-00006,Teledyne ODI,1079415-6,20140822,UW,N/A
ATAPL-69770-00001,Highland Technologies,N/A,20140801,UW,N/A
ATAPL-69816-00001,APL/UW,1,20150610,UW,N/A
ATAPL-69816-00002,APL/UW,2,20150610,UW,N/A
ATAPL-69822-00001,DeepWater Bouyancy,N/A,20140730,UW,N/A
ATAPL-69822-00002,DeepWater Bouyancy,N/A,20140905,UW,N/A
ATAPL-69822-00003,DeepWater Bouyancy,N/A,20140905,UW,N/A
ATAPL-69833-00001,APL/UW,1,20140801,UW,N/A
ATAPL-69833-00002,APL/UW,2,20140808,UW,N/A
ATAPL-69833-00003,APL/UW,3,20140808,UW,N/A
ATAPL-69833-00004,APL/UW,4,20140924,UW,N/A
ATAPL-69833-00005,APL/UW,5,20140924,UW,N/A
ATAPL-69833-00006,APL/UW,6,20141015,UW,N/A
ATAPL-69908-00001,APL/UW,1,20140701,UW,N/A
ATAPL-69908-00002,APL/UW,2,20140701,UW,N/A
ATAPL-69908-00003,APL/UW,3,20140701,UW,N/A
ATAPL-69908-00004,APL/UW,4,20140701,UW,N/A
ATAPL-69908-00005,APL/UW,5,20140701,UW,N/A
ATAPL-69908-00006,APL/UW,6,20140701,UW,N/A
ATAPL-69918-00001,Teledyne ODI,1070073-1,20121001,UW,N/A
ATAPL-69919-00001,Teledyne ODI,1070074-1,20121001,UW,N/A
ATAPL-69923-00001,SEA-BIRD ELECTRONICS,5471540-0031,20130102,UW,N/A
ATAPL-69943-00001,Wet Labs,ACS-141,20130726,UW,1300636
ATAPL-69943-00002,Wet Labs,ACS-155,20131231,UW,N/A
ATAPL-69943-00003,Wet Labs,ACS-156,20140129,UW,N/A
ATAPL-69943-00004,Wet Labs,ACS-158,20140804,UW,N/A
ATAPL-69943-00005,Wet Labs,ACS-157,20140822,UW,N/A
ATAPL-69943-00006,Wet Labs,ACS-204,20141229,UW,N/A
ATAPL-69946-00001,,,,,
ATAPL-69946-00002,,,,,
ATAPL-69946-00003,Dell,BK7VGX1,20130628,UW,N/A
ATAPL-69947-00001,SCHLEIFRING,0001-03-2013,20130422,UW,N/A
ATAPL-69947-00002,SCHLEIFRING,0001-05-2014,20140709,UW,N/A
ATAPL-69947-00003,SCHLEIFRING,0002-05-2014,20140709,UW,1312179
ATAPL-69947-00004,SCHLEIFRING,0003-05-2014,20140709,UW,N/A
ATAPL-69947-00005,SCHLEIFRING,0004-07-2014,20140721,UW,N/A
ATAPL-69947-00006,SCHLEIFRING,0005-07-2014,20140721,UW,N/A
ATAPL-69950-00001,SOUTH BAY CABLE CORP.,1,20130108,UW,N/A
ATAPL-69953-00001,FLUKE,2171006,20121004,UW,N/A
ATAPL-69953-00002,FLUKE,2217094,20130724,UW,N/A
ATAPL-69971-00001,RBR,21968,20121113,UW,N/A
ATAPL-69971-00002,RBR,21969,20121113,UW,N/A
ATAPL-69971-00003,RBR,21964,20130416,UW,N/A
ATAPL-70100-00001,Kongsberg Underwater Technology Inc,101,20130619,UW,N/A
ATAPL-70100-00002,Kongsberg Underwater Technology Inc,,20130619,UW,N/A
ATAPL-70100-00003,Kongsberg Underwater Technology Inc,,20130619,UW,N/A
ATAPL-70100-00004,Kongsberg Underwater Technology Inc,,20131101,UW,N/A
ATAPL-70101-00001,Kongsberg Underwater Technology Inc,,20130619,UW,N/A
ATAPL-70101-00002,Kongsberg Underwater Technology Inc,,20130619,UW,N/A
ATAPL-70101-00003,Kongsberg Underwater Technology Inc,,20130619,UW,N/A
ATAPL-70101-00004,Kongsberg Underwater Technology Inc,,20131101,UW,N/A
ATAPL-70103-00001,Kongsberg Underwater Technology Inc,,20130619,UW,N/A
ATAPL-70103-00002,Kongsberg Underwater Technology Inc,,20130619,UW,N/A
ATAPL-70103-00003,Kongsberg Underwater Technology Inc,,20130619,UW,N/A
ATAPL-70103-00004,Kongsberg Underwater Technology Inc,,20131101,UW,N/A
ATAPL-70104-0001A,Kongsberg Underwater Technology Inc,,20130619,UW,N/A
ATAPL-70104-0002A,Kongsberg Underwater Technology Inc,,20130619,UW,N/A
ATAPL-70104-0003A,Kongsberg Underwater Technology Inc,,20130619,UW,N/A
ATAPL-70104-0004A,Kongsberg Underwater Technology Inc,,20131101,UW,N/A
ATAPL-70105-00001,Kongsberg Underwater Technology Inc,,20130619,UW,N/A
ATAPL-70105-00002,Kongsberg Underwater Technology Inc,,20130619,UW,N/A
ATAPL-70105-00003,Kongsberg Underwater Technology Inc,,20130619,UW,N/A
ATAPL-70105-00004,Kongsberg Underwater Technology Inc,,20131101,UW,N/A
ATAPL-70106-00001,WILLIAMSON,N/A,20130715,UW,N/A
ATAPL-70106-00002,WILLIAMSON,N/A,20130715,UW,N/A
ATAPL-70106-00003,WILLIAMSON,N/A,20150609,UW,N/A
ATAPL-70106-00004,WILLIAMSON,N/A,20150609,UW,N/A
ATAPL-70109-00001,PAROSCIENTIFIC,121654,20121213,UW,N/A
ATAPL-70110-00001,Wet Labs,FLNTURTD-3099,20130524,UW,N/A
ATAPL-70110-00002,Wet Labs,FLNTURTD-3397,20140128,UW,N/A
ATAPL-70110-00003,Wet Labs,FLNTURTD-3468,20140409,UW,N/A
ATAPL-70110-00004,Wet Labs,FLNTURTD-3637,20140716,UW,N/A
ATAPL-70110-00005,Wet Labs,FLNTURTD-3638,20140716,UW,N/A
ATAPL-70111-00001,Wet Labs,FLCDRTD-3098,20130524,UW,N/A
ATAPL-70111-00002,Wet Labs,FLCDRTD-3399,20140128,UW,N/A
ATAPL-70111-00003,Wet Labs,FLCDRTD-3460,20140409,UW,N/A
ATAPL-70111-00004,Wet Labs,FLCDRTD-3715,20141222,UW,N/A
ATAPL-70111-00005,Wet Labs,FLCDRTD-3716,20141222,UW,N/A
ATAPL-70111-00006,Wet Labs,FLCDRTD-3717,20141222,UW,N/A
ATAPL-70114-00001,Nortek USA,AQS-6031/AQD 8493,20130425,UW,N/A
ATAPL-70114-00002,Nortek USA,AQS-6334/AQD 11653,20131211,UW,N/A
ATAPL-70114-00003,Nortek USA,AQS-6389/AQD 11641,20131211,UW,N/A
ATAPL-70114-00004,Nortek USA,AQS-6802/AQD 11930,20140512,UW,N/A
ATAPL-70114-00005,,,,,
ATAPL-70114-00006,Nortek USA,AQS-7205/AQD 12227,20150413,UW,N/A
ATAPL-70114-00007,Nortek USA,AQS-7340/AQD 12469,20150413,UW,N/A
ATAPL-70123-00001,John Crane,H175051831955 rev A,20130123,UW,N/A
ATAPL-70123-00002,John Crane,N/A,20140606,UW,N/A
ATAPL-70123-00003,John Crane,N/A,20140606,UW,N/A
ATAPL-70123-00004,John Crane,N/A,20140606,UW,N/A
ATAPL-70123-00005,John Crane,N/A,20140606,UW,N/A
ATAPL-70123-00006,John Crane,N/A,20140606,UW,N/A
ATAPL-70123-00007,John Crane,N/A,20140606,UW,N/A
ATAPL-70129-00001,URI/APL-UW,307,20130708,UW,N/A
ATAPL-70129-00002,URI/APL-UW,308,20130708,UW,N/A
ATAPL-70129-00003,URI/APL-UW,177,20130708,UW,N/A
ATAPL-70129-00004,URI/APL-UW,179,20150416,UW,N/A
ATAPL-70129-00005,URI/APL-UW,,20150416,UW,N/A
ATAPL-70150-00001,APL/UW,1,20130301,UW,N/A
ATAPL-70150-00002,APL/UW,2,20130301,UW,N/A
ATAPL-70150-00003,APL/UW,3,20130301,UW,1286421
ATAPL-70150-00004,APL/UW,4,20130301,UW,N/A
ATAPL-70150-00005,APL/UW,5,20130301,UW,N/A
ATAPL-70150-00006,APL/UW,6,20130301,UW,N/A
ATAPL-70150-00007,APL/UW,7,20130301,UW,N/A
ATAPL-70150-00008,APL/UW,8,20130301,UW,1311020
ATAPL-70150-00009,APL/UW,9,20130712,UW,1321829
ATAPL-70150-00010,APL/UW,10,20130712,UW,1302992
ATAPL-70150-00011,APL/UW,11,20130712,UW,1302994
ATAPL-70150-00012,APL/UW,12,20130712,UW,1302993
ATAPL-70150-00013,APL/UW,13,20130712,UW,1305271
ATAPL-70150-00014,APL/UW,14,20130712,UW,N/A
ATAPL-70150-00015,APL/UW,15,20141015,UW,N/A
ATAPL-70156-00001,Teledyne ODI,1070188-1,20121220,UW,N/A
ATAPL-70156-00002,Teledyne ODI,1070188-2,20121220,UW,1311028
ATAPL-70156-00003,Teledyne ODI,1070188-3,20121220,UW,1311044
ATAPL-70156-00004,Teledyne ODI,1070188-4,20121220,UW,1311092
ATAPL-70156-00005,,,,,
ATAPL-70156-00006,,,,,
ATAPL-70156-00007,Teledyne ODI,1070188-5,20121220,UW,1311091
ATAPL-70156-00008,Teledyne ODI,1070188-8,20140730,UW,N/A
ATAPL-70156-00009,Teledyne ODI,1070188-9,20140730,UW,N/A
ATAPL-70156-00010,Teledyne ODI,1070188-10,20140730,UW,N/A
ATAPL-70159-00001,Teledyne ODI,1070189-1,20121025,UW,N/A
ATAPL-70159-00002,Teledyne ODI,1070189-2,20121025,UW,N/A
ATAPL-70159-00003,Teledyne ODI,1070189-3,20121016,UW,N/A
ATAPL-70159-00004,Teledyne ODI,1070189-4,20121016,UW,N/A
ATAPL-70159-00005,Teledyne ODI,1070189-5,20130531,UW,1311119
ATAPL-70159-00006,Teledyne ODI,1070189-6,20130531,UW,N/A
ATAPL-70161-00001,Teledyne ODI,1065580-17,20120806,UW,N/A
ATAPL-70168-00001,SubC IMAGING,SUBC12096,20130114,UW,N/A
ATAPL-70168-00002,SubC IMAGING,SUBC13115,20130603,WHOI,116119
ATAPL-70168-00003,SubC IMAGING,SUBC13114,20130603,WHOI,116120
ATAPL-70169-00001,SubC IMAGING,SUBC12108,20130304,UW,N/A
ATAPL-70169-00002,SubC IMAGING,SUBC12110,20130304,UW,N/A
ATAPL-70169-00003,SubC IMAGING,SUBC12098,20130603,UW,N/A
ATAPL-70169-00004,SubC IMAGING,SUBC12099,20130603,UW,N/A
ATAPL-70169-00005,SubC IMAGING,SUBC12100,20130603,UW,N/A
ATAPL-70169-00006,SubC IMAGING,SUBC12109,20130603,UW,N/A
ATAPL-70170-00001,ROS,70501,20130102,UW,N/A
ATAPL-70170-00002,ROS,70502,20130102,UW,N/A
ATAPL-70170-00003,ROS,70503,20130102,UW,N/A
ATAPL-70202-00001,DEEP Water Bouyancy,1,20140106,UW,N/A
ATAPL-70202-00002,DEEP Water Bouyancy,2,20140530,UW,N/A
ATAPL-70202-00003,DEEP Water Bouyancy,3,20140530,UW,N/A
ATAPL-70202-00004,DEEP Water Bouyancy,4,20140530,UW,N/A
ATAPL-70214-00001,APL/UW,N/A,20110802,UW,N/A
ATAPL-70214-00002,APL/UW,N/A,20110802,UW,N/A
ATAPL-70214-00003,APL/UW,4905-67615,20120126,UW,N/A
ATAPL-70214-00004,APL/UW,4905-67615,20120126,UW,N/A
ATAPL-70214-00005,APL/UW,4905-67615,20120906,UW,N/A
ATAPL-70214-00006,APL/UW,4905-67615,20120906,UW,N/A
ATAPL-70214-00007,APL/UW,4905-67615,20120906,UW,N/A
ATAPL-70214-00008,APL/UW,4905-67615,20120906,UW,N/A
ATAPL-70214-00009,APL/UW,4905-67615,20120906,UW,N/A
ATAPL-70214-00010,APL/UW,4905-67615,20121227,UW,N/A
ATAPL-70214-00011,APL/UW,4905-67615,20121227,UW,N/A
ATAPL-70214-00012,APL/UW,4905-67615,20121227,UW,N/A
ATAPL-70214-00013,APL/UW,4905-67615,20121227,UW,N/A
ATAPL-70214-00014,APL/UW,4905-67615,20121227,UW,N/A
ATAPL-70214-00015,APL/UW,4905-67615,20121227,UW,N/A
ATAPL-70214-00016,APL/UW,4905-67615,20121227,UW,N/A
ATAPL-70214-00017,APL/UW,4905-67615,20121227,UW,N/A
ATAPL-70214-00018,APL/UW,4311-67617-2,20130418,UW,N/A
ATAPL-70214-00019,APL/UW,4905-67615,20130409,UW,N/A
ATAPL-70214-00020,APL/UW,4905-67615,20130409,UW,N/A
ATAPL-70214-00021,APL/UW,4905-67615,20130409,UW,N/A
ATAPL-70214-00022,APL/UW,4905-67615,20130409,UW,N/A
ATAPL-70214-00023,APL/UW,4905-67615,20130409,UW,N/A
ATAPL-70219-00001,L-3,112900-100,20110808,UW,N/A
ATAPL-70219-00002,L3,2,20111010,UW,N/A
ATAPL-70219-00003,L-3,112900-100,20111010,UW,N/A
ATAPL-70219-00004,L3,4,20111010,UW,N/A
ATAPL-70219-00005,L3,5,20110808,UW,N/A
ATAPL-70219-00006,L3,6,20120426,UW,N/A
ATAPL-70219-00007,L3,7,20120426,UW,N/A
ATAPL-70219-00008,L3,8,20120426,UW,N/A
ATAPL-70240-00001,EXFO,654929,20120815,UW,N/A
ATAPL-70241-00001,FLUKE,1903025,20120809,UW,N/A
ATAPL-70253-00001,APL/UW,4830-70253,20130207,UW,N/A
ATAPL-70343-00001,OCEAN Sonics,46808,20130916,UW,N/A
ATAPL-70343-00002,OCEAN Sonics,46809,20130916,UW,N/A
ATAPL-70343-00003,OCEAN Sonics,46810,20130916,UW,N/A
ATAPL-70343-00004,OCEAN Sonics,46811,20130916,UW,N/A
ATAPL-70343-00005,OCEAN Sonics,46812,20130916,UW,N/A
ATAPL-70343-00006,OCEAN Sonics,46813,20130916,UW,N/A
ATAPL-70343-00007,OCEAN Sonics,46814,20130917,UW,N/A
ATAPL-70343-00008,OCEAN Sonics,46815,20130917,UW,N/A
ATAPL-70343-00009,OCEAN Sonics,ETN48077,20140121,UW,N/A
ATAPL-70343-00010,OCEAN Sonics,ETN48078,20140121,UW,N/A
ATAPL-70343-00011,OCEAN Sonics,ETN48079,20140121,UW,N/A
ATAPL-70343-00012,OCEAN Sonics,ETN48080,20140121,UW,N/A
ATAPL-70343-00013,OCEAN Sonics,ETN48081,20140121,UW,N/A
ATAPL-70343-00014,OCEAN Sonics,ETN48082,20140121,UW,N/A
ATAPL-70343-00015,OCEAN Sonics,ETN48083,20140121,UW,N/A
ATAPL-70343-00016,OCEAN Sonics,ETN48084,20140121,UW,N/A
ATAPL-70343-00017,OCEAN Sonics,ETN48085,20140121,UW,N/A
ATAPL-70343-00018,OCEAN Sonics,ETN48086,20140121,UW,N/A
ATAPL-70343-00019,OCEAN Sonics,ETN48087,20140121,UW,N/A
ATAPL-70343-00020,OCEAN Sonics,ETN48088,20140121,UW,N/A
ATAPL-70343-00021,OCEAN Sonics,ETN49821,20141017,UW,N/A
ATAPL-70343-00022,OCEAN Sonics,ETN49822,20141017,UW,N/A
ATAPL-70344-0001A,OCEAN Sonics,45960,20130916,UW,N/A
ATAPL-70344-0002A,OCEAN Sonics,46759,20130916,UW,N/A
ATAPL-70345-00001,Highland Technologies,1,20130701,UW,N/A
ATAPL-70400-00001,IXSea,266,20121031,UW,N/A
ATAPL-70400-00002,IXSea,507,20150615,UW,N/A
ATAPL-70400-00003,IXSea,508,20150615,UW,N/A
ATAPL-70407-00001,Teledyne ODI,1073309-1,20130522,UW,N/A
ATAPL-70407-00002,Teledyne ODI,1073309-2,20140912,UW,N/A
ATAPL-70496-00001,LeBus,P4713-020B,20130222,UW,N/A
ATAPL-70497-00001,McLane,13031-01,20130524,UW,N/A
ATAPL-70497-00002,McLane,13317-01,20150428,UW,N/A
ATAPL-70497-00003,McLane,13317-02,20150428,UW,N/A
ATAPL-70497-00004,McLane,13317-03,20150428,UW,N/A
ATAPL-70497-00005,McLane,,20140421,UW,N/A
ATAPL-70517-00001,AFL,ZL9V5LA9KMSYB5RX,20130717,UW,N/A
ATAPL-70518-00001,Technadyne,324-212,20130723,UW,N/A
ATAPL-70518-00002,Technadyne,324-242,20140729,UW,N/A
ATAPL-70518-00003,Technadyne,324-243,20140729,UW,N/A
ATAPL-70518-00004,Technadyne,324-244,20140729,UW,N/A
ATAPL-70518-00005,Technadyne,324-245,20140729,UW,N/A
ATAPL-70518-00006,Technadyne,324-246,20140729,UW,N/A
ATAPL-70518-00007,Technadyne,324-247,20140729,UW,N/A
ATAPL-70522-00001,Highland Technologies,10,20130423,UW,N/A
ATAPL-70522-00002,Highland Technologies,11,20130423,UW,N/A
ATAPL-70522-00003,Highland Technologies,12,20130423,UW,N/A
ATAPL-70522-00004,Highland Technologies,13,20130423,UW,N/A
ATAPL-70522-00005,Highland Technologies,14,20130423,UW,N/A
ATAPL-70522-00006,Highland Technologies,15,20130423,UW,N/A
ATAPL-70530-00001,Highland Technologies,N/A,20130415,UW,N/A
ATAPL-70530-00002,Highland Technologies,N/A,20130415,UW,N/A
ATAPL-70530-00003,Highland Technologies,N/A,20130415,UW,N/A
ATAPL-70530-00004,Highland Technologies,N/A,20130415,UW,N/A
ATAPL-70530-00005,Highland Technologies,N/A,20130415,UW,N/A
ATAPL-70530-00006,Highland Technologies,N/A,20130415,UW,N/A
ATAPL-70530-00007,Highland Technologies,N/A,20130415,UW,N/A
ATAPL-70530-00008,Highland Technologies,N/A,20130415,UW,N/A
ATAPL-70530-00009,Highland Technologies,N/A,20130415,UW,N/A
ATAPL-70530-00010,Highland Technologies,N/A,20130415,UW,N/A
ATAPL-70530-00011,Highland Technologies,N/A,20130415,UW,N/A
ATAPL-70530-00012,Highland Technologies,N/A,20130415,UW,N/A
ATAPL-70530-00013,Highland Technologies,13,20130904,UW,N/A
ATAPL-70530-00014,Highland Technologies,14,20130904,UW,N/A
ATAPL-70530-00015,Highland Technologies,15,20130904,UW,N/A
ATAPL-70530-00016,Highland Technologies,16,20130904,UW,N/A
ATAPL-70530-00017,Highland Technologies,17,20130904,UW,N/A
ATAPL-70530-00018,Highland Technologies,18,20130904,UW,N/A
ATAPL-70530-00019,Highland Technologies,19,20130904,UW,N/A
ATAPL-70530-00020,Highland Technologies,20,20140318,UW,N/A
ATAPL-70530-00021,Highland Technologies,21,20140318,UW,N/A
ATAPL-70530-00022,Highland Technologies,22,20140318,UW,N/A
ATAPL-70530-00023,Highland Technologies,23,20140318,UW,N/A
ATAPL-70530-00024,Highland Technologies,24,20140318,UW,N/A
ATAPL-70530-00025,Highland Technologies,25,20140318,UW,N/A
ATAPL-70530-00026,Highland Technologies,26,20140318,UW,N/A
ATAPL-70532-00001,APL/UW,1,20130703,UW,N/A
ATAPL-70560-00001,McLane,N/A,20140122,UW,N/A
ATAPL-70542-00002,Canadian Scientific Submersible Facility,,20140408,UW,N/A
ATAPL-70542-00003,,,,,
ATAPL-70560-00004,McLane,13317-01,20141231,UW,N/A
ATAPL-70560-00005,McLane,13317-02,20141231,UW,N/A
ATAPL-70560-00006,McLane,13317-03,20141231,UW,N/A
ATAPL-71403-00001,McLane,13031-01,20130723,UW,N/A
ATAPL-71403-00002,McLane,13152-03,20140409,UW,N/A
ATAPL-71403-00003,McLane,13152-01,20140409,UW,N/A
ATAPL-71403-00004,McLane,13152-02,20140421,UW,N/A
ATAPL-71403-00005,McLane,13317-01,20150428,UW,N/A
ATAPL-71403-00006,McLane,13317-02,20150428,UW,N/A
ATAPL-71403-00007,McLane,13317-03,20150428,UW,N/A
ATAPL-71445-00001,APL/UW,13152-01,20140128,UW,N/A
ATAPL-71445-00002,APL/UW,13152-02,20140128,UW,N/A
ATAPL-71445-00003,APL/UW,13152-03,20140128,UW,N/A
ATAPL-71445-00004,APL/UW,1,20141231,UW,N/A
ATAPL-71445-00005,APL/UW,2,20141231,UW,N/A
ATAPL-71445-00006,APL/UW,3,20141231,UW,N/A
ATOSU-58320-00017,Aanderaa Instruments,316,N/A,UW,N/A
ATOSU-58320-00018,Aanderaa Instruments,317,N/A,UW,N/A
ATOSU-58322-00013,Wet Labs,BBFL2W-1289,N/A,UW,N/A
