ASSET_UID,LEGACY_ASSET_UID,TYPE,Mobile,DESCRIPTION OF EQUIPMENT,MIO_Inventory_Description,Manufacturer,Model,Manufacturer's Serial No./Other Identifier,Firmware Version,ACQUISITION DATE,ORIGINAL COST,comments,MIO
ATAPL-58315-00005,ATAPL-58315-00005,Sensor,0,ADCP Velocity Profiler (short range): ADCPT Series D,ADCP D-WHM150-1500 Quartermaster (ADCPT-D),Teledyne RDI,WHM150-1500,23339,,20150430,37696,,University of Washington
ATAPL-58316-00001,ATAPL-58316-00001,Sensor,0,Bottom Pressure and Tilt: BOTPT Series A,BPR Pressure Housing (BOTPT) (O&M),NOAA-PMEL,Custom,3,,20130122,18000,,University of Washington
ATAPL-58316-00002,ATAPL-58316-00002,Sensor,0,Bottom Pressure and Tilt: BOTPT Series A,BPR Pressure Housing (BOTPT),NOAA-PMEL,Custom,4,,20130122,18000,,University of Washington
ATAPL-58316-00003,ATAPL-58316-00003,Sensor,0,Bottom Pressure and Tilt: BOTPT Series A,BPR Pressure Housing (BOTPT),NOAA-PMEL,Custom,5,,20130122,18000,,University of Washington
ATAPL-58316-00004,ATAPL-58316-00004,Sensor,0,Bottom Pressure and Tilt: BOTPT Series A,BPR Pressure Housing (BOTPT),NOAA-PMEL,Custom,7,,20130122,18000,,University of Washington
ATAPL-58316-00005,ATAPL-58316-00005,Sensor,0,Bottom Pressure and Tilt: BOTPT Series A,BPR Pressure Housing (BOTPT),NOAA-PMEL,Custom,8,1.1,20130301,18000,,University of Washington
ATAPL-58317-00001,ATAPL-58317-00001,Sensor,0,Underwater Digital Still Camera: CAMDS Series C,Underwater Digital Still Camera (CAMDS),Kongsberg Underwater Technology Inc,Custom,101,,20130619,25000,,University of Washington
ATAPL-58317-00002,ATAPL-58317-00002,Sensor,0,Underwater Digital Still Camera: CAMDS Series B,Underwater Digital Still Camera (CAMDS),Kongsberg Underwater Technology Inc,Custom,102,,20130619,25000,,University of Washington
ATAPL-58317-00003,ATAPL-58317-00003,Sensor,0,Underwater Digital Still Camera: CAMDS Series C,Underwater Digital Still Camera (CAMDS),Kongsberg Underwater Technology Inc,Custom,103,,20130619,25000,,University of Washington
ATAPL-58317-00004,ATAPL-58317-00004,Sensor,0,Underwater Digital Still Camera: CAMDS Series B,Underwater Digital Still Camera (CAMDS) (O&M),Kongsberg Underwater Technology Inc,Custom,104,,20131101,25000,,University of Washington
ATAPL-58317-00005,ATAPL-58317-00005,Sensor,0,Underwater Digital Still Camera: CAMDS Series B,Underwater Digital Still Camera (CAMDS),Kongsberg Underwater Technology Inc,Custom,107,,20140709,34185,,University of Washington
ATAPL-58317-00006,ATAPL-58317-00006,Sensor,0,Underwater Digital Still Camera: CAMDS Series C,Underwater Digital Still Camera (CAMDS),Kongsberg Underwater Technology Inc,Custom,108,,20140709,34185,,University of Washington
ATAPL-58317-00009,ATAPL-58317-00009,Sensor,0,Underwater Digital Still Camera: CAMDS Series C,CAMDS-C,Kongsberg Underwater Technology Inc,Custom,114,,,,,University of Washington
ATAPL-58317-00010,ATAPL-58317-00010,Sensor,0,Underwater Digital Still Camera: CAMDS Series B,CAMDS-B,Kongsberg Underwater Technology Inc,Custom,115,,,,,University of Washington
ATAPL-58317-00011,ATAPL-58317-00011,Sensor,0,Underwater Digital Still Camera: CAMDS Series B,CAMDS-B,Kongsberg Underwater Technology Inc,Custom,116,,,,,University of Washington
ATAPL-58319-00001,ATAPL-58319-00001,Sensor,0,Subsea CTD + Dissolved Oxygen Sensor,Subsea CTD + Dissolved Oxygen Sensor,Sea-Bird Electronics,52MP,5259243-0075,,20100709,13000,,University of Washington
ATAPL-58320-00001,ATAPL-58320-00001,Sensor,0,Dissolved Oxygen Stable Response: DOSTA Series D,DOSTA for RSN,Aanderaa,Optode 4831,125,,,,,University of Washington
ATAPL-58320-00002,ATAPL-58320-00002,Sensor,0,Dissolved Oxygen Stable Response: DOSTA Series D,DOSTA for RSN,Aanderaa,Optode 4831,344,,,5092.2,,University of Washington
ATAPL-58320-00003,ATAPL-58320-00003,Sensor,0,Dissolved Oxygen Stable Response: DOSTA Series D,DOSTA for RSN,Aanderaa,Optode 4831,273,,,,,University of Washington
ATAPL-58320-00004,ATAPL-58320-00004,Sensor,0,Dissolved Oxygen Stable Response: DOSTA Series D,DOSTA for RSN,Aanderaa,Optode 4831,274,,,5092.2,,University of Washington
ATAPL-58320-00005,ATAPL-58320-00005,Sensor,0,Dissolved Oxygen Stable Response: DOSTA Series D,DOSTA for RSN,Aanderaa,Optode 4831,275,,,5092.2,,University of Washington
ATAPL-58320-00006,ATAPL-58320-00006,Sensor,0,Dissolved Oxygen Stable Response: DOSTA Series D,DOSTA for RSN,Aanderaa,Optode 4831,276,,,,,University of Washington
ATAPL-58320-00009,ATAPL-58320-00009,Sensor,0,DOSTA for RSN,DOSTA for RSN,Aanderaa,Optode 4831,458,,,5092.2,,University of Washington
ATAPL-58320-00010,ATAPL-58320-00010,Sensor,0,Dissolved Oxygen Stable Response: DOSTA Series D,DOSTA for RSN,Aanderaa,Optode 4831,459,,,5092.2,,University of Washington
ATAPL-58320-00011,ATAPL-58320-00011,Sensor,0,Dissolved Oxygen Stable Response: DOSTA Series D,DOSTA for RSN,Aanderaa,Optode 4831,472,,,5092.2,,University of Washington
ATAPL-58320-00012,ATAPL-58320-00012,Sensor,0,Dissolved Oxygen Stable Response: DOSTA Series D,DOSTA for RSN,Aanderaa,Optode 4831,473,,,5092.2,,University of Washington
ATAPL-58320-00013,ATAPL-58320-00013,Sensor,0,Dissolved Oxygen Stable Response: DOSTA Series D,DOSTA for RSN,Aanderaa,Optode 4831,474,,,5092.2,,University of Washington
ATAPL-58320-00014,ATAPL-58320-00014,Sensor,0,Dissolved Oxygen Stable Response: DOSTA Series D,DOSTA for RSN,Aanderaa,Optode 4831,475,,,5092.2,,University of Washington
ATAPL-58320-00015,ATAPL-58320-00015,Sensor,0,Dissolved Oxygen Stable Response: DOSTA Series D,DOSTA for RSN,Aanderaa,Optode 4831,476,,,5092.2,,University of Washington
ATAPL-58320-00016,ATAPL-58320-00016,Sensor,0,Dissolved Oxygen Stable Response: DOSTA Series D,DOSTA for RSN,Aanderaa,Optode 4831,487,,,5092.2,,University of Washington
ATAPL-58322-00001,ATAPL-58322-00001,Sensor,0,ECO-triplet-w (3-wavelength fluorometer w/ wiper) (FLOR-D),ECO-triplet-w (3-wavelength fluorometer w/ wiper) (FLOR-D),WET Labs,ECO TRIPLET-W,1028,,20121219,12634.25,,University of Washington
ATAPL-58322-00002,ATAPL-58322-00002,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,ECO-triplet-w (3-wavelength fluorometer w/ wiper) (FLOR-D),WET Labs,ECO Triplet-w,1129,,20131029,13013.52,,University of Washington
ATAPL-58322-00003,ATAPL-58322-00003,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,ECO-triplet-w (3-wavelength fluorometer w/ wiper) (FLOR-D),WET Labs,ECO Triplet-w,1130,,20131029,13013.52,,University of Washington
ATAPL-58322-00004,ATAPL-58322-00004,Sensor,0,2-Wavelength Fluorometer: FLORD Series D,ECO-triplet-w (3-wavelength fluorometer w/ wiper) (FLOR-D),WET Labs,ECO Triplet-w,1131,,20131029,13013.52,,University of Washington
ATAPL-58322-00005,ATAPL-58322-00005,Sensor,0,2-Wavelength Fluorometer: FLORD Series D,ECO-triplet-w (3-wavelength fluorometer w/ wiper) (FLOR-D),WET Labs,ECO Triplet-w,1132,,20131029,13013.52,,University of Washington
ATAPL-58322-00006,ATAPL-58322-00006,Sensor,0,ECO-triplet-w (3-wavelength fluorometer w/ wiper) (FLOR-D),ECO-triplet-w (3-wavelength fluorometer w/ wiper) (FLOR-D),WET Labs,ECO TRIPLET-W,1194,,20140425,13013.52,,University of Washington
ATAPL-58322-00007,ATAPL-58322-00007,Sensor,0,ECO-triplet-w (3-wavelength fluorometer w/ wiper) (FLOR-D),ECO-triplet-w (3-wavelength fluorometer w/ wiper) (FLOR-D),WET Labs,ECO TRIPLET-W,1195,,20140425,13013.52,,University of Washington
ATAPL-58322-00009,ATAPL-58322-00009,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,ECO-triplet-w (3-wavelength fluorometer w/ wiper) (FLOR-D),WET Labs,ECO Triplet-w,1292,,20150423,13403.46,,University of Washington
ATAPL-58322-00010,ATAPL-58322-00010,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,ECO-triplet-w (3-wavelength fluorometer w/ wiper) (FLOR-D),WET Labs,ECO Triplet-w,1293,,20150423,13403.46,,University of Washington
ATAPL-58322-00011,ATAPL-58322-00011,Sensor,0,2-Wavelength Fluorometer: FLORD Series D,ECO-triplet-w (3-wavelength fluorometer w/ wiper) (FLOR-D),WET Labs,ECO Triplet-w,1297,,20150423,13403.46,,University of Washington
ATAPL-58322-00012,ATAPL-58322-00012,Sensor,0,2-Wavelength Fluorometer: FLORD Series D,ECO-triplet-w (3-wavelength fluorometer w/ wiper) (FLOR-D),WET Labs,ECO Triplet-w,1294,,20150430,13403.46,,University of Washington
ATAPL-58322-00014,ATAPL-58322-00014,Sensor,0,2-Wavelength Fluorometer: FLORD Series D,ECO-triplet-w (3-wavelength fluorometer w/ wiper) (FLOR-D),WET Labs,ECO Triplet-w,5967,,,,,University of Washington
ATAPL-58323-00001,ATAPL-58323-00001,Sensor,0,"Horizontal Electric Field, Pressure and Inverted Echo Sounder: HPIES Series A",HPIES for RSN,APL,Custom,1,,,,,University of Washington
ATAPL-58323-00002,ATAPL-58323-00002,Sensor,0,"Horizontal Electric Field, Pressure and Inverted Echo Sounder: HPIES Series A",HPIES for RSN,APL,Custom,2,,,,,University of Washington
ATAPL-58323-00003,ATAPL-58323-00003,Sensor,0,"Horizontal Electric Field, Pressure and Inverted Echo Sounder: HPIES Series A",HPIES for RSN,APL,Custom,3,,,,,University of Washington
ATAPL-58323-00004,ATAPL-58323-00004,Sensor,0,"Horizontal Electric Field, Pressure and Inverted Echo Sounder: HPIES Series A",HPIES for RSN,APL,Custom,4,,,,,University of Washington
ATAPL-58324-00001,ATAPL-58324-00001,Sensor,0,Broadband Acoustic Receiver (Hydrophone): HYDBB Series A,Broadband Ethernet Hydrophone,Ocean Sonics,icListen SB35-ETH,1231,,20130129,11693,,University of Washington
ATAPL-58324-00002,ATAPL-58324-00002,Sensor,0,Broadband Acoustic Receiver (Hydrophone): HYDBB Series A,Broadband Ethernet Hydrophone,Ocean Sonics,icListen SB35-ETH,1270,,20131216,13125,,University of Washington
ATAPL-58324-00003,ATAPL-58324-00003,Sensor,0,Broadband Acoustic Receiver (Hydrophone): HYDBB Series A,Broadband Ethernet Hydrophone,Ocean Sonics,icListen SB35-ETH,1271,,20131216,13125,,University of Washington
ATAPL-58324-00004,ATAPL-58324-00004,Sensor,0,Broadband Acoustic Receiver (Hydrophone): HYDBB Series A,Broadband Ethernet Hydrophone,Ocean Sonics,icListen SB35-ETH,1272,,20131216,13125,,University of Washington
ATAPL-58324-00005,ATAPL-58324-00005,Sensor,0,Broadband Acoustic Receiver (Hydrophone): HYDBB Series A,Broadband Ethernet Hydrophone,Ocean Sonics,icListen SB35-ETH,1273,,20131216,13125,,University of Washington
ATAPL-58324-00006,ATAPL-58324-00006,Sensor,0,Broadband Acoustic Receiver (Hydrophone): HYDBB Series A,Broadband Ethernet Hydrophone (O&M),Ocean Sonics,icListen SB35-ETH,1291,,20140602,13125,,University of Washington
ATAPL-58324-00007,ATAPL-58324-00007,Sensor,0,Broadband Acoustic Receiver (Hydrophone): HYDBB Series A,Broadband Ethernet Hydrophone (O&M),Ocean Sonics,icListen SB35-ETH,1292,,20140602,13125,,University of Washington
ATAPL-58324-00008,ATAPL-58324-00008,Sensor,0,Broadband Acoustic Receiver (Hydrophone): HYDBB Series A,Broadband Ethernet Hydrophone,Ocean Sonics,icListen SB35-ETH,1361,,20150527,13125,,University of Washington
ATAPL-58324-00009,ATAPL-58324-00009,Sensor,0,Broadband Acoustic Receiver (Hydrophone): HYDBB Series A,Broadband Ethernet Hydrophone,Ocean Sonics,icListen SB35-ETH,1362,,20150527,13125,,University of Washington
ATAPL-58324-00010,ATAPL-58324-00010,Sensor,0,Broadband Acoustic Receiver (Hydrophone): HYDBB Series A,Broadband Ethernet Hydrophone,Ocean Sonics,icListen SB35-ETH,1363,,20150527,13125,,University of Washington
ATAPL-58324-00011,ATAPL-58324-00011,Sensor,0,Broadband Acoustic Receiver (Hydrophone): HYDBB Series A,Broadband Ethernet Hydrophone,Ocean Sonics,icListen SB35-ETH,1389,,20150527,13125,,University of Washington
ATAPL-58325-00001,ATAPL-58325-00001,Sensor,0,Seafloor Mass Spectrometer Instrument in titanium housing: MASSP Series A,Seafloor Mass Spectrometer Instrument in titanium housing,Harvard University,Custom,LTDISMS001,,20130501,74824,,University of Washington
ATAPL-58325-00002,ATAPL-58325-00002,Sensor,0,Seafloor Mass Spectrometer Instrument in titanium housing: MASSP Series A,Seafloor Mass Spectrometer Instrument in titanium housing,Harvard University,Custom,LTDISMS002,,20130614,74824,,University of Washington
ATAPL-58325-00003,ATAPL-58325-00003,Sensor,0,Seafloor Mass Spectrometer Instrument in titanium housing: MASSP Series A,Seafloor Mass Spectrometer Instrument in titanium housing,Harvard University,Custom,LTDISMS003,,20130719,74824,,University of Washington
ATAPL-58325-00004,ATAPL-58325-00004,Sensor,0,Seafloor Mass Spectrometer Instrument in titanium housing: MASSP Series A,Seafloor Mass Spectrometer Instrument in titanium housing (O&M),Harvard University,Custom,LTDISMS004,,20130719,79015.74,,University of Washington
ATAPL-58326-00001,ATAPL-58326-00001,Sensor,0,"Subsea Nitrate Sensor, ISUS V3","Subsea Nitrate Sensor, ISUS V3",Satlantic,ISUS,196,,20100607,29770,,University of Washington
ATAPL-58328-00001,ATAPL-58328-00001,Sensor,0,Broadband Ocean Bottom Seismometer: OBSBB Series A,"16"" Sphere cable ready OBS Broadband sensor w/ Titanium sphere casing (GURALP) (OBSBB)",Guralp,1T/5T/DM24,T1076,,20131113,167464,,University of Washington
ATAPL-58328-00002,ATAPL-58328-00002,Sensor,0,Broadband Ocean Bottom Seismometer: OBSBB Series A,"16"" Sphere cable ready OBS Broadband sensor w/ Titanium sphere casing (O&M) (GURALP) (OBSBB)",Guralp,1T/5T/DM24,T1073,,20131220,146877,,University of Washington
ATAPL-58328-00003,ATAPL-58328-00003,Sensor,0,Broadband Ocean Bottom Seismometer: OBSBB Series A,"16"" Sphere cable ready OBS Broadband sensor w/ Titanium sphere casing (GURALP) (Martha)",Guralp,1T/5T/DM24,T1075,,20140106,146877,,University of Washington
ATAPL-58328-00004,ATAPL-58331-00011,Sensor,0,Broadband Ocean Bottom Seismometer: OBSBB Series A,"16"" Sphere cable ready OBS Broadband sensor w/ Titanium sphere casing (GURALP)",Guralp,1T/5T/DM24,T1077,,20140106,146877,,University of Washington
ATAPL-58328-00005,ATAPL-58328-00005,Sensor,0,Broadband Ocean Bottom Seismometer: OBSBB Series A,"16"" Sphere cable ready OBS Broadband sensor w/ Titanium sphere casing (GURALP) (Alice)",Guralp,1T/5T/DM24,T1074,,20140106,146877,,University of Washington
ATAPL-58328-00006,ATAPL-58328-00006,Sensor,0,Broadband Ocean Bottom Seismometer: OBSBB Series A,"16"" Sphere cable ready OBS Broadband sensor w/ Titanium sphere casing (GURALP) (OBSBB) (Fred)",Guralp,1T/5T/DM24,T1080,,20140724,59664,,University of Washington
ATAPL-58328-00007,ATAPL-58328-00007,Sensor,0,Broadband Ocean Bottom Seismometer: OBSBB Series A,"16"" Sphere cable ready OBS Broadband sensor w/ Titanium sphere casing (GURALP) (OBSBB) (Chuck)",Guralp,1T/5T/DM24,T1081,,20140724,59664,,University of Washington
ATAPL-58329-00001,ATAPL-58329-00001,Sensor,0,Broadband Seismometer Keck (OBSBK),Broadband Seismometer Keck (OBSBK),Guralp,1T/5T/DM24,T1081,,20140605,92032,,University of Washington
ATAPL-58329-00002,ATAPL-58329-00002,Sensor,0,Broadband Seismometer Keck (OBSBK),Broadband Seismometer Keck (OBSBK),Guralp,1T/5T/DM24,T1080,,20140605,84038,,University of Washington
ATAPL-58331-00001,ATAPL-58331-00001,Sensor,0,Short-Period Ocean Bottom Seismometer 1 to 100Hz: OBSSP Series A,GURALP Short Period Seismometer 1 to 100Hz Sensor (OBSBB),Guralp,CMG-6TF,T6J67,,20130507,40000,,University of Washington
ATAPL-58331-00002,ATAPL-58331-00002,Sensor,0,Short-Period Ocean Bottom Seismometer 1 to 100Hz: OBSSP Series A,GURALP Short Period Seismometer 1 to 100Hz Sensor (OBSBB),Guralp,CMG-6TF,T6J68,,20130507,40000,,University of Washington
ATAPL-58331-00003,ATAPL-58331-00003,Sensor,0,Short-Period Ocean Bottom Seismometer 1 to 100Hz: OBSSP Series A,GURALP Short Period Seismometer 1 to 100Hz Sensor (OBSBB),Guralp,CMG-6TF,T6J69,,20130507,40000,,University of Washington
ATAPL-58331-00004,ATAPL-58331-00004,Sensor,0,Short-Period Ocean Bottom Seismometer 1 to 100Hz: OBSSP Series A,GURALP Short Period Seismometer 1 to 100Hz Sensor (OBSBB),Guralp,CMG-6TF,T6J70,,20130507,40000,,University of Washington
ATAPL-58331-00005,ATAPL-58331-00005,Sensor,0,Short-Period Ocean Bottom Seismometer 1 to 100Hz: OBSSP Series A,GURALP Short Period Seismometer 1 to 100Hz Sensor (OBSBB),Guralp,CMG-6TF,T6J71,,20130507,40000,,University of Washington
ATAPL-58331-00006,ATAPL-58331-00006,Sensor,0,Short-Period Ocean Bottom Seismometer 1 to 100Hz: OBSSP Series A,GURALP Short Period Seismometer 1 to 100Hz Sensor (OBSBB),Guralp,CMG-6TF,T6J72,,20130507,40000,,University of Washington
ATAPL-58331-00007,ATAPL-58331-00007,Sensor,0,Short-Period Ocean Bottom Seismometer 1 to 100Hz: OBSSP Series A,GURALP Short Period Seismometer 1 to 100Hz Sensor (OBSBB),Guralp,CMG-6TF,T6J73,,20130507,40000,,University of Washington
ATAPL-58331-00008,ATAPL-58331-00008,Sensor,0,Short-Period Ocean Bottom Seismometer 1 to 100Hz: OBSSP Series A,GURALP Short Period Seismometer 1 to 100Hz Sensor (OBSBB),Guralp,CMG-6TF,T6J74,,20130507,40000,,University of Washington
ATAPL-58331-00009,ATAPL-58331-00009,Sensor,0,Short-Period Ocean Bottom Seismometer 1 to 100Hz: OBSSP Series A,GURALP Short Period Seismometer 1 to 100Hz Sensor (OBSBB),Guralp,CMG-6TF,T6J75,,20130507,40000,,University of Washington
ATAPL-58331-00010,ATAPL-58331-00010,Sensor,0,Short-Period Ocean Bottom Seismometer 1 to 100Hz: OBSSP Series A,GURALP Short Period Seismometer 1 to 100Hz Sensor (OBSBB),Guralp,CMG-6TF,T6J76,,20130507,40000,,University of Washington
ATAPL-58331-00011,ATAPL-58331-00011,Sensor,0,Short-Period Ocean Bottom Seismometer 1 to 100Hz: OBSSP Series A,GURALP Short Period Seismometer 1 to 100Hz Sensor (OBSBB),Guralp,CMG-6TF,T6J77,,20130507,40000,,University of Washington
ATAPL-58332-00001,ATAPL-58332-00001,Sensor,0,Spectrophotometer: OPTAA Series D,AC-S (optical attenuation and absorption instrument w/ biofouling/pump) per OPTAA delivery order,WET Labs,AC-S,ACS-134,,20120424,37830,,University of Washington
ATAPL-58332-00002,ATAPL-58332-00002,Sensor,0,Spectrophotometer: OPTAA Series D,AC-S (optical attenuation and absorption instrument w/ biofouling/pump) per OPTAA delivery order,WET Labs,AC-S,ACS-166,,20140311,38969.75,,University of Washington
ATAPL-58332-00004,ATAPL-58332-00004,Sensor,0,Spectrophotometer: OPTAA Series D,AC-S (optical attenuation and absorption instrument w/ biofouling/pump) per OPTAA delivery order,WET Labs,AC-S,ACS-186,,20140821,38969.75,,University of Washington
ATAPL-58332-00005,ATAPL-58332-00005,Sensor,0,Spectrophotometer: OPTAA Series D,AC-S (optical attenuation and absorption instrument w/ biofouling/pump) per OPTAA delivery order,WET Labs,AC-S,ACS-244,,20150529,40133.75,,University of Washington
ATAPL-58332-00006,ATAPL-58332-00006,Sensor,0,Spectrophotometer: OPTAA Series D,AC-S (optical attenuation and absorption instrument w/ biofouling/pump) per OPTAA delivery order,WET Labs,AC-S,ACS-251,,20150529,40133.75,,University of Washington
ATAPL-58333-00001,ATAPL-58333-00001,Sensor,0,Osmosis-Based Water Sampler: OSMOI Series A,RS01SUM2-MJ01B-00-OSMOIA101,TLR Inc.,OsmoSampler,1,,,,,University of Washington
ATAPL-58333-00002,ATAPL-58333-00002,Sensor,0,Osmosis-Based Water Sampler: OSMOI Series A,RS01SUM2-MJ01B-00-OSMOIA101,TLR Inc.,OsmoSampler,2,,,,,University of Washington
ATAPL-58333-00003,ATAPL-58333-00003,Sensor,0,Osmosis-Based Water Sampler: OSMOI Series A,RS01SUM2-MJ01B-00-OSMOIA101,TLR Inc.,OsmoSampler,3,,,,,University of Washington
ATAPL-58333-00004,ATAPL-58333-00004,Sensor,0,Osmosis-Based Water Sampler: OSMOI Series A,RS01SUM2-MJ01B-00-OSMOIA101,TLR Inc.,OsmoSampler,4,,,,,University of Washington
ATAPL-58333-00005,ATAPL-58333-00005,Sensor,0,Osmosis-Based Water Sampler: OSMOI Series A,RS01SUM2-MJ01B-00-OSMOIA101,TLR Inc.,OsmoSampler,5,,,,,University of Washington
ATAPL-58334-00001,ATAPL-58334-00001,Sensor,0,CAT meter for autonomous deployment (FLOBN),CAT meter for autonomous deployment (FLOBN),MICHAEL TRYON,CAT,1,,20130513,8827.28,,University of Washington
ATAPL-58334-00002,ATAPL-58334-00002,Sensor,0,Benthic Fluid Flow: FLOBN Series C,CAT meter for autonomous deployment (FLOBN),Michael Tryon,CAT,2,,20130513,8827.28,,University of Washington
ATAPL-58334-00003,ATAPL-58334-00003,Sensor,0,CAT meter for autonomous deployment (FLOBN)  (O&M),CAT meter for autonomous deployment (FLOBN)  (O&M),MICHAEL TRYON,CAT,3,,20130513,8827.28,,University of Washington
ATAPL-58334-00004,ATAPL-58334-00004,Sensor,0,Benthic Fluid Flow: FLOBN Series C,CAT meter for autonomous deployment (FLOBN),Michael Tryon,CAT,4,,20150522,6400,,University of Washington
ATAPL-58336-00001,ATAPL-58336-00001,Sensor,0,pCO2 Water: PCO2W Series A,SAMI2 CO2,Sunburst Sensors,SAMI-pCO2,C0047,,20120717,17955,,University of Washington
ATAPL-58336-00002,ATAPL-58336-00002,Sensor,0,pCO2 Water: PCO2W Series A,SAMI2 CO2,Sunburst Sensors,SAMI-pCO2,C0075,,20131127,18494,,University of Washington
ATAPL-58336-00003,ATAPL-58336-00003,Sensor,0,pCO2 Water: PCO2W Series A,SAMI2 CO2,Sunburst Sensors,SAMI-pCO2,C0076,,20131127,18494,,University of Washington
ATAPL-58336-00004,ATAPL-58336-00004,Sensor,0,pCO2 Water: PCO2W Series A,SAMI2 CO2,Sunburst Sensors,SAMI-pCO2,C0091,,20140512,19048,,University of Washington
ATAPL-58336-00009,ATAPL-58336-00009,Sensor,0,pCO2 Water: PCO2W Series A,SAMI2 CO2,Sunburst Sensors,SAMI-pCO2,C0123,,20150623,17658,,University of Washington
ATAPL-58336-00010,ATAPL-58336-00010,Sensor,0,pCO2 Water: PCO2W Series A,SAMI2 CO2,Sunburst Sensors,SAMI-pCO2,C0124,,20150730,17658,,University of Washington
ATAPL-58337-00001,ATAPL-58337-00001,Sensor,0,Seawater pH: PHSEN Series A,SAMI2 PH,Sunburst Sensors,SAMI-pH,P0059,,20120717,17955,,University of Washington
ATAPL-58337-00002,ATAPL-58337-00002,Sensor,0,Seawater pH: PHSEN Series A,SAMI2 PH,Sunburst Sensors,SAMI-pH,P0112,,20131113,18494,,University of Washington
ATAPL-58337-00003,ATAPL-58337-00003,Sensor,0,Seawater pH: PHSEN Series A,SAMI2 PH,Sunburst Sensors,SAMI-pH,P0111,,20131115,18494,,University of Washington
ATAPL-58337-00004,ATAPL-58337-00004,Sensor,0,Seawater pH: PHSEN Series A,SAMI2 PH,Sunburst Sensors,SAMI-pH,P0110,,20131122,18494,,University of Washington
ATAPL-58337-00005,ATAPL-58337-00005,Sensor,0,Seawater pH: PHSEN Series A,SAMI2 PH,Sunburst Sensors,SAMI-pH,P0113,,20131122,18494,,University of Washington
ATAPL-58337-00006,ATAPL-58337-00006,Sensor,0,Seawater pH: PHSEN Series A,SAMI2 PH (O&M),Sunburst Sensors,SAMI-pH,P0133,,20140519,19048,,University of Washington
ATAPL-58337-00009,ATAPL-58337-00009,Sensor,0,Seawater pH: PHSEN Series A,SAMI2 PH,Sunburst Sensors,SAMI-pH,P0161,,20150528,17658,,University of Washington
ATAPL-58337-00010,ATAPL-58337-00010,Sensor,0,Seawater pH: PHSEN Series A,SAMI2 PH,Sunburst Sensors,SAMI-pH,P0162,,20150528,17658,,University of Washington
ATAPL-58337-00013,ATAPL-58337-00013,Sensor,0,Seawater pH: PHSEN Series A,PHSEN-A,Sunburst Sensors,SAMI-pH,P0163,,,,,University of Washington
ATAPL-58337-00014,ATAPL-58337-00014,Sensor,0,Seawater pH: PHSEN Series A,PHSEN-A,Sunburst Sensors,SAMI-pH,P0164,,,,,University of Washington
ATAPL-58338-00001,ATAPL-58338-00001,Sensor,0,Remote Access Sampler (RAS) Housing  (O&M),Remote Access Sampler (RAS) Housing  (O&M),NOAA-PMEL,Custom,,,20121006,5100,,University of Washington
ATAPL-58338-00002,ATAPL-58338-00002,Sensor,0,Remote Access Sampler (RAS) Housing,Remote Access Sampler (RAS) Housing,NOAA-PMEL,Custom,,,20121006,5100,,University of Washington
ATAPL-58338-00003,ATAPL-58338-00003,Sensor,0,Particulate DNA Sampler: PPSDN Series A,Remote Access Sampler (RAS) Housing,NOAA-PMEL,PPS,12881-04,,20121006,5100,,University of Washington
ATAPL-58339-00001,ATAPL-58339-00001,Sensor,0,Paros Subsea Pressure (Depth) Sensor,Paros Subsea Pressure (Depth) Sensor,Paroscientific,8BT4000-I-254,117164,,20100505,15000,,University of Washington
ATAPL-58340-00001,ATAPL-58340-00001,Sensor,0,Phytoplankton Sampler (PPS) Housing  (O&M),Phytoplankton Sampler (PPS) Housing  (O&M),NOAA-PMEL,Custom,,,20130219,9900,,University of Washington
ATAPL-58340-00002,ATAPL-58340-00002,Sensor,0,Phytoplankton Sampler (PPS) Housing,Phytoplankton Sampler (PPS) Housing,NOAA-PMEL,Custom,,,20130219,9900,,University of Washington
ATAPL-58340-00003,ATAPL-58340-00003,Sensor,0,Hydrothermal Vent Fluid Interactive Sampler (Remote Access Sampler): RASFL Series A,Phytoplankton Sampler (PPS) Housing,NOAA-PMEL,RASPPS,12881-01,,20130219,9900,,University of Washington
ATAPL-58341-00001,ATAPL-58341-00001,Sensor,0,Spectral Irradiance: SPKIR Series A,OCR507-ICSW (series A) w/ Midrange (500m) Bioshutter II (SPKIR-A),Satlantic,OCR507 ICSW,233,,20130220,12682,,University of Washington
ATAPL-58341-00002,ATAPL-58341-00002,Sensor,0,Spectral Irradiance: SPKIR Series A,OCR507-ICSW (series A) w/ Midrange (500m) Bioshutter II (SPKIR-A),Satlantic,OCR507 ICSW,244,,20131125,13316.36,,University of Washington
ATAPL-58341-00003,ATAPL-58341-00003,Sensor,0,Spectral Irradiance: SPKIR Series A,OCR507-ICSW (series A) w/ Midrange (500m) Bioshutter II (SPKIR-A),Satlantic,OCR507 ICSW,245,,20131125,13316.36,,University of Washington
ATAPL-58341-00004,ATAPL-58341-00004,Sensor,0,Spectral Irradiance: SPKIR Series A,OCR507-ICSW (series A) w/ Midrange (500m) Bioshutter II (SPKIR-A),Satlantic,OCR507 ICSW,267,,20140516,13316.36,,University of Washington
