ASSET_UID,TYPE,Mobile,Geometry,DESCRIPTION OF EQUIPMENT,QUANT,Manufacturer,Model,Manufacturer's Serial No./Other Identifier,Firmware Version,Source of the Equipment/Award No. or PO No.,Whether Title Vests in Recipient or Federal Gov,LOCATION,ROOM NUMBER/CUSTODY,COND.,ACQUISITION DATE,ORIGINAL COST,PERCENTAGE OF FEDERAL PARTICIPATION,comments,primary_tag_date,primary_tag_organization,primary_institute_asset_tag,secondary_tag_date,second_tag_organization,institute_asset_tag,doi_tag_date,doi_tag_organization,doi_institute_asset_tag
N00222,Platform,0,,MOORING Iminger OS,1,WHOI,GI02HYPM,GI02HYPM-00001,N/A,745034,O.L.,UW,PC: SHORESTATION:MANNING,A,20121022,6473.94,100%,,20121022,UW,N/A,,SIO,,,,
N00223,Platform,0,,MOORING Iminger OS,1,WHOI,GI02HYPM,GI02HYPM-00002,N/A,738486,O.L.,UW,OTB:GARAGE,A,20121220,6525,100%,,20121220,UW,N/A,,SIO,,,,
N00224,Platform,0,,MOORING MESCALE FLANKING A SP,1,WHOI,GI03FLMA,GI03FLMA-00001,N/A,738521,O.L.,UW,KAWKA,A,20130301,55576,100%,,20130301,UW,N/A,,SIO,,,,
N00225,Platform,0,,MOORING MESCALE FLANKING A SP,1,WHOI,GI03FLMA,GI03FLMA-00002,N/A,747239,O.L.,UW,GIORA P,A,20130715,29550,100%,,20130715,UW,N/A,,SIO,,,,
N00226,Platform,0,,MOORING MESCALE FLANKING B SP,1,WHOI,GI03FLMB,GI03FLMB-00001,N/A,747239,O.L.,UW,GIORA P,A,20130715,29550,100%,,20130715,UW,N/A,,SIO,,,,
N00227,Platform,0,,MOORING MESCALE FLANKING B SP,1,WHOI,GI03FLMB,GI03FLMB-00002,N/A,740158,O.L.,UW,BH:1F123:MPJFA,A,20120921,6000,100%,,20120921,UW,N/A,,SIO,,,,
N00229,Platform,0,,MOORING PIONEER CENTRAL SURFAC,1,WHOI,CP01CNSP,CP01CNSP-00004,N/A,740158,O.L.,UW,BH:1F123:Simulator,A,20120921,6000,100%,,20120921,UW,N/A,,SIO,,,,
N00230,Platform,0,,MOORING PIONEER CI PROFILER,1,WHOI,CP02PMCI,CP02PMCI-00003,N/A,740158,O.L.,UW,BH:1F123:Simulator,A,20120921,6000,100%,,20120921,UW,N/A,,SIO,,,,
N00231,Platform,0,,MOORING PIONEER CI PROFILER,1,WHOI,CP02PMCI,CP02PMCI-00004,N/A,EI0330070,O.L.,UW,OTB:0F056:RSNOPSSYS,A,20130617,9769.98,100%,,20130617,UW,N/A,,SIO,,,,
N00232,Platform,0,,MOORING PIONEER CO PROFILER,1,WHOI,CP02PMCO,CP02PMCO-00003,N/A,EI0329662,O.L.,UW,OTB:0F056:RSNOPSSYS,A,20130617,9825.55,100%,,20130617,UW,N/A,,SIO,,,,
N00233,Platform,0,,MOORING PIONEER CO PROFILER,1,WHOI,CP02PMCO,CP02PMCO-00004,N/A,PO752085,O.L.,UW,OTB:0F056:RSNOPSSYS,A,20130620,11150.39,100%,,20130620,UW,N/A,,SIO,,,,
N00234,Platform,0,,MOORING PIONEER CO PROFILER,1,WHOI,CP02PMCO,CP02PMCO-00005,N/A,PO502633,O.L.,UW,PC: Shore Station: Manning,A,20130916,7820.03,100%,,20130916,UW,N/A,,SIO,,,,
N00235,Platform,0,,MOORING PIONEER UI PROFILER,1,WHOI,CP02PMUI,CP02PMUI-00004,N/A,PO740160,O.L.,UW,SP:C120:BAY3,A,20130423,11425,100%,,20130423,UW,N/A,,SIO,,,,
N00236,Platform,0,,MOORING PIONEER UI PROFILER,1,WHOI,CP02PMUI,CP02PMUI-00005,,131213013,O.L.,UW,VISIONS2014:DP01B,A,20140128,9966.25,100%,,20140128,UW,N/A,,SIO,,,,
N00237,Platform,0,,MOORING PIONEER UI PROFILER,1,WHOI,CP02PMUI,CP02PMUI-00006,,131213013,O.L.,UW,VISIONS2014:DP01B,A,20140128,10850,100%,,20140128,UW,N/A,,SIO,,,,
N00238,Platform,0,,MOORING PIONEER UPSTREAM OFFSH,1,WHOI,CP02PMUO,CP02PMUO-00001,,131213013,O.L.,UW,VISIONS2014:DP01B,A,20140128,6665,100%,,20140128,UW,N/A,,SIO,,,,
N00239,Platform,0,,MOORING PIONEER UPSTREAM OFFSH,1,WHOI,CP02PMUO,CP02PMUO-00005,,131213013,O.L.,UW,VISIONS2014:DP01B,A,20140128,6665,100%,,20140128,UW,N/A,,SIO,,,,
N00240,Platform,0,,MOORING PIONEER UPSTREAM OFFSH,1,WHOI,CP02PMUO,CP02PMUO-00006,,OSU,O.L.,UW,CAV2015:PC01B,A,,18054,100%,,N/A,,,,SIO,,,,
N00241,Platform,0,,MOORING PIONEER IS PROFILER,1,WHOI,CP03ISSM,CP03ISSM-00001,N/A,140131024,O.L.,UW,VISIONS2014,A,20140905,21571,100%,,20140905,,,,SIO,,,,
N00242,Platform,0,,MOORING PIONEER IS PROFILER,1,WHOI,CP03ISSM,CP03ISSM-00002,N/A,140131024,O.L.,UW,VISIONS2014,A,20140905,21571,100%,,20140905,,,,SIO,,,,
N00243,Platform,0,,MOORING PIONEER IS PROFILER,1,WHOI,CP03ISSM,CP03ISSM-00003,N/A,140131024,O.L.,UW,VISIONS2014,A,20140730,21571,100%,,20140730,,,,SIO,,,,
N00244,Platform,0,,MOORING PIONEER IS PROFILER,1,WHOI,CP03ISSP,CP03ISSP-00001,,,,OSU,Ocean Observing Center,,20140801,310000,100%,,20140801,,,,SIO,,,,
N00245,Platform,0,,MOORING PIONEER IS PROFILER,1,WHOI,CP03ISSP,CP03ISSP-00002,,,,OSU,Ocean Observing Center,,20140801,310000,100%,,20140801,,,,SIO,,,,
N00246,Platform,0,,MOORING PIONEER IS PROFILER,1,WHOI,CP03ISSP,CP03ISSP-00003,,,,OSU,Ocean Observing Center,,20140616,310000,100%,,20140616,,,,SIO,,,,
N00247,Platform,0,,MOORING PIONEER OS PROFILER,1,WHOI,CP04OSPM,CP04OSPM-00003,,,,OSU,Ocean Observing Center,,20140630,310000,100%,,20140630,,,,SIO,,,,
N00248,Platform,0,,MOORING PIONEER OS PROFILER,1,WHOI,CP04OSPM,CP04OSPM-00004,,,,OSU,Ocean Observing Center,,20130630,147880.86,100%,,20130630,,,,SIO,,,,
N00249,Platform,0,,MOORING PIONEER OS PROFILER,1,WHOI,CP04OSSM,CP04OSSM-00003,,,,OSU,Ocean Observing Center,,20140630,339196.5,100%,,20140630,,,,SIO,,,,
N00250,Platform,0,,HYBRID PROFILER STATION PAPA,1,WHOI,HYBRID,GP02HYPM-00002,,,,OSU,Ocean Observing Center,,20140630,2714.3,100%,,20140630,,,,SIO,,,,
N00251,Platform,0,,HYBRID PROFILER STATION PAPA,1,WHOI,HYBRID,GP02HYPM-00003,,,,OSU,OSU,,20130630,137445.26,100%,,20130630,,,,SIO,,,,
N00252,Platform,0,,MOORING MESCALE FLANKING A SP,1,WHOI,GP03FLMA,GP03FLMA-00002,,,,OSU,OSU,,20130630,87912.9,100%,,20130630,,,,SIO,,,,
N00253,Platform,0,,MOORING MESCALE FLANKING A SP,1,WHOI,GP03FLMA,GP03FLMA-00003,,,,OSU,Ocean Observing Center,,20140531,6807.08,100%,,20140531,,,,SIO,,,,
N00254,Platform,0,,MOORING MESCALE FLANKING B SP,1,WHOI,GP03FLMB,GP03FLMB-00002,,,,OSU,OSU,,20140510,15420,100%,,20140510,,,,SIO,,,,
N00255,Platform,0,,MOORING MESCALE FLANKING B SP,1,WHOI,GP03FLMB,GP03FLMB-00003,,,,OSU,OSU,,20140207,7800,100%,,20140207,,,,SIO,,,,
N00256,Platform,0,,MOORING SOUTHERN OS,1,WHOI,GI01SUMO,GS01SUMO-00001,,,,OSU,OSU,,20140207,7075,100%,,20140207,,,,SIO,,,,
N00257,Platform,0,,HYBRID PROFILER SOUTHERN,1,WHOI,HYBRID,GS02HYPM-00001,,,,OSU,Ocean Observing Center,,20140531,6807.08,100%,,20140531,,,,SIO,,,,
N00258,Platform,0,,MOORING MESCALE FLANKING A SOUTHERN,1,WHOI,GS03FLMA,GS03FLMA-00001,,,,OSU,Ocean Observing Center,,20140531,6807.08,100%,,20140531,,,,SIO,,,,
N00259,Platform,0,,MOORING MESCALE FLANKING B SOUTHERN,1,WHOI,GS03FLMB,GS03FLMB-00001,,,,OSU,Ocean Observing Center,,20140531,6807.09,100%,,20140531,,,,SIO,,,,
N00260,Platform,0,,MOORING ENDURANCE OR LP,1,WHOI,CE01ISSM,CE01ISSM-00003,,,,OSU,Ocean Observing Center,,20140630,64117.74,100%,,20140630,,,,SIO,,,,
N00261,Platform,0,,MOORING ENDURANCE OR LP,1,WHOI,CE01ISSM,CE01ISSM-00004,,,,,OSU,,20130716,19920,100%,,20130716,,,,SIO,,,,
N00262,Platform,0,,MOORING ENDURANCE IS PROFILER,1,WHOI,CE01ISSP,CE01ISSP-00001,,,,,OSU,,20130716,19920,100%,,20130716,,,,SIO,,,,
N00263,Platform,0,,MOORING ENDURANCE IS PROFILER,1,WHOI,CE01ISSP,CE01ISSP-00002,,,,OSU,Ocean Observing Center,,20140630,73905.74,100%,,20140630,,,,SIO,,,,
N00264,Platform,0,,MOORING ENDURANCE IS PROFILER,1,WHOI,CE01ISSP,CE01ISSP-00003,,,,OSU,Ocean Observing Center,,20140630,64811.78,100%,,20140630,,,,SIO,,,,
N00265,Platform,0,,MOORING ENDURANCE IS PROFILER,1,WHOI,CE01ISSP,CE01ISSP-00004,,,,OSU,Ocean Observing Center,,20140703,5690,100%,,20140703,,,,SIO,,,,
N00266,Platform,0,,MOORING ENDURANCE OS PROFILER,1,WHOI,CE02SHSM,CE02SHSM-00002,,,,OSU,Ocean Observing Center,,20150430,12748.99,100%,,20150430,,,,SIO,,,,
N00267,Platform,0,,MOORING ENDURANCE OR LP,1,WHOI,CE06ISSM,CE06ISSM-00003,,,,OSU,OSU,,20130904,14504.32,100%,,20130904,,,,SIO,,,,
N00268,Platform,0,,MOORING ENDURANCE IS PROFILER,1,WHOI,CE06ISSP,CE06ISSP-00001,,,,OSU,OSU,,20131001,6775,100%,,20131001,,,,SIO,,,,
N00269,Platform,0,,MOORING ENDURANCE IS PROFILER,1,WHOI,CE06ISSP,CE06ISSP-00002,,OSU,,OSU,Ocean Observing Center,,20150701,20948.5,100%,,20150701,,,,SIO,,,,
N00270,Platform,0,,MOORING ENDURANCE IS PROFILER,1,WHOI,CE06ISSP,CE06ISSP-00003,,OSU,,OSU,Ocean Observing Center,,20150701,20948.5,100%,,20150701,,,,SIO,,,,
N00271,Platform,0,,MOORING ENDURANCE OS PROFILER,1,WHOI,CE07SHSM,CE07SHSM-00002,,,,OSU,Ocean Observing Center,,20140603,13079.95,100%,,20140603,,,,SIO,,,,
N00272,Platform,0,,MOORING ENDURANCE IS PROFILER,1,WHOI,CE07SHSP,CE07SHSP-00001,,,,OSU,Ocean Observing Center,,20140603,13106.64,100%,,20140603,,,,SIO,,,,
N00273,Platform,0,,MOORING ENDURANCE IS PROFILER,1,WHOI,CE01SHSP,CE07SHSP-00002,,,,OSU,Ocean Observing Center,,20140603,13133.33,100%,,20140603,,,,SIO,,,,
N00274,Platform,0,,MOORING ENDURANCE PROFILER,1,WHOI,CE09OPSM,CE09OSPM-00004,,,,OSU,OSU,,20140430,24989,100%,,20140430,,,,SIO,,,,
N00275,Platform,0,,MOORING ENDURANCE OS PROFILER,1,WHOI,CE09OSSM,CE09OSSM-00002,,,,OSU,Ocean Observing Center,,20140708,13170.62,100%,,20140708,,,,SIO,,,,
N00276,Node,1,,OPEN OCEAN GLIDER 1000M,1,TELEDYNE,ASSY 4495,561,,,,,,,20150831,9180,100%,,20150831,,,,,,,,
N00277,Platform,1,,CP05MOAS Glider Master Platform,1,,CP05MOAS,CP05MOAS,,,,,,,,,,,,,,,,,,,
N00278,Platform,1,,GA05MOAS Glider Master Platform,1,,GA05MOAS,GA05MOAS,,,,,,,,,,,,,,,,,,,
N00279,Platform,1,,GI05MOAS Glider Master Platform,1,,GI05MOAS,GI05MOAS,,,,,,,,,,,,,,,,,,,
N00280,Platform,1,,GP05MOAS Glider Master Platform,1,,GP05MOAS,GP05MOAS,,,,,,,,,,,,,,,,,,,
N00281,Platform,0,,MOORING ENDURANCE OS,1,WHOI,CE04OSBP-LJ01C,SN0008,,,,OSU,Ocean Observing Center,,20140708,13170.62,100%,,20140708,,,,SIO,,,,
N00282,Platform,1,,GS05MOAS Glider Master Platform,1,,GS05MOAS,GS05MOAS,,,,,,,,,,,,,,,,,,,
N00283,Platform,1,,CE05MOAS Glider Master Platform,1,,CE05MOAS,CE05MOAS,,,,,,,,,,,,,,,,,,,
N00284,Platform,0,,MOORING ENDURANCE OS,1,WHOI,CE04OSBP-LV01C,SN0045,,,,OSU,OSU,,20130709,8150,100%,,20130709,,,,SIO,,,,
N00285,Platform,0,,MOORING ENDURANCE OS,1,WHOI,CE02SHSP,CE02SHSP-00001,,,,OSU,OSU,,20140307,6536.35,100%,,20140307,,,,SIO,,,,
N00286,Platform,0,,MOORING ENDURANCE OS,1,WHOI,CE02SHSP,CE02SHSP-00002,,,,OSU,OSU,,20140221,15000,100%,,20140221,,,,SIO,,,,
N00289,Platform,0,,MOORING ENDURANCE OS,1,WHOI,CE02SHBP-MJ01C,SN0025,,,,OSU,OSU,,20140221,13500,100%,,20140221,,,,SIO,,,,
N00290,Array,0,,CE Array Parent,1,,,,,,,,,,,,,,,,,,,,,,
N00291,Array,0,,CP Array Parent,1,,,,,,,,,,,,,,,,,,,,,,
N00292,Array,0,,GA Array Parent,1,,,,,,,,,,,,,,,,,,,,,,
N00293,Array,0,,GI Array Parent,1,,,,,,,,,,,,,,,,,,,,,,
N00294,Array,0,,GP Array Parent,1,,,,,,,,,,,,,,,,,,,,,,
N00295,Array,0,,GS Array Parent,1,,,,,,,,,,,,,,,,,,,,,,
N00296,Array,0,,RSN Array Parent,1,,,,,,,,,,,,,,,,,,,,,,
N00298,Platform,0,,MOORING RSN,1,,RS01SUM1-PN01B,,,,,OSU,OSU,,20140221,15000,100%,,20140221,,,,SIO,,,,
N00299,Platform,0,,MOORING RSN,1,,RS01SUM2-MJ01B,SN0024,,,,OSU,OSU,,20130321,13943.62,100%,,20130321,,,,SIO,,,,
N00300,Sensor,1,,ADCP for Glider 311,1,,,642931,,,,OSU,OSU,,20130321,13943.61,100%,,20130321,,,,SIO,,,,
N00301,Sensor,1,,FLORT for Glider 311,1,,,2760,,,,OSU,OSU,,20130321,13943.61,100%,,20130321,,,,SIO,,,,
N00302,Sensor,1,,CTDGV for Glider 311,1,,,9014,,,,OSU,Ocean Observing Center,,20150427,23125,100%,,20150427,,,,SIO,,,,
N00303,Sensor,1,,DOSTA for Glider 311,1,AANDERAA,4831,26,,,,OSU,Ocean Observing Center,,20150630,23125,100%,,20150630,,,,SIO,,,,
N00304,Sensor,1,,PARAD for Glider 311,1,,,50145,,,,OSU,Ocean Observing Center,,20150427,23125,100%,,20150427,,,,SIO,,,,
N00305,Sensor,1,,ADCP for Glider 312,1,,,642932,,,,OSU,Ocean Observing Center,,20130901,18500,100%,,20130901,,,,SIO,,,,
N00306,Sensor,1,,FLORT for Glider 312,1,,,2761,,,,OSU,Ocean Observing Center,,20130901,18500,100%,,20130901,,,,SIO,,,,
N00307,Sensor,1,,CTDGV for Glider 312,1,,,9015,,,,OSU,OSU,,20130709,9340,100%,,20130709,,,,SIO,,,,
N00308,Sensor,1,,DOSTA for Glider 312,1,AANDERAA,4831,27,,,,OSU,Ocean Observing Center,,20141007,14938.9,100%,,20141007,,,,SIO,,,,
N00309,Sensor,1,,PARAD for Glider 312,1,,,50146,,,,OSU,Ocean Observing Center,,20140918,92768,100%,,20140918,,,,SIO,136030811,,,
N00310,Sensor,1,,ADCP for Glider 319,1,,,642443,,,,OSU,Ocean Observing Center,,20140802,92768,100%,,20140802,,,,SIO,,,,
N00311,Sensor,1,,FLORT for Glider 319,1,,,2762,,,,OSU,Ocean Observing Center,,20140802,92768,100%,,20140802,,,,SIO,,,,
N00312,Sensor,1,,CTDGV for Glider 319,1,,,9023,,,,OSU,Ocean Observing Center,,20140802,92768,100%,,20140802,,,,SIO,,,,
N00313,Sensor,1,,DOSTA for Glider 319 or 312,1,AANDERAA,4831,29,,,,OSU,Ocean Observing Center,,20140802,92768,100%,,20140802,,,,SIO,126000372,,,
N00314,Sensor,1,,PARAD for Glider 319,1,,,50147,,,,OSU,OSU,,20131107,95977,100%,,20131107,,,,SIO,,,,
N00315,Sensor,1,,ADCP for Glider 320,1,,,643105,,,,OSU,OSU,,20130625,95977,100%,,20130625,,,,SIO,,,,
N00316,Sensor,1,,FLORT for Glider 320,1,,,2786,,,,OSU,Ocean Observing Center,,20140619,30622.86,100%,,20140619,,,,SIO,,,,
N00317,Sensor,1,,CTDGV for Glider 320,1,,,9024,,,,OSU,Ocean Observing Center,,20130830,20303.43,100%,,20130830,,,,SIO,,,,
N00318,Sensor,1,,DOSTA for Glider 320,1,AANDERAA,4831,19,,,,OSU,Ocean Observing Center,,20150701,40133.75,100%,,20150701,,,,SIO,,,,
N00319,Sensor,1,,PARAD for Glider 320,1,,,50148,,,,OSU,Ocean Observing Center,,20150701,24039.99,100%,,20150701,,,,SIO,,,,
N00320,Sensor,1,,ADCP for Glider 326,1,,,643473,,,,OSU,Ocean Observing Center,,20150701,24039.99,100%,,20150701,,,,SIO,,,,
N00321,Sensor,1,,FLORT for Glider 326,1,,,2806,,,,OSU,Ocean Observing Center,,20150701,24039.99,100%,,20150701,,,,SIO,,,,
N00322,Sensor,1,,CTDGV for Glider 326,1,,,9026,,,,OSU,Ocean Observing Center,,20150701,24039.99,100%,,20150701,,,,SIO,,,,
N00323,Sensor,1,,DOSTA for Glider 326,1,AANDERAA,4831,30,,,,OSU,Ocean Observing Center,,20150701,19135,100%,,20150701,,,,SIO,,,,
N00324,Sensor,1,,PARAD for Glider 326,1,,,50149,,,,OSU,Ocean Observing Center,,20150701,19885,100%,,20150701,,,,SIO,,,,
N00325,Sensor,1,,ADCP for Glider 327,1,,,643474,,,,OSU,Ocean Observing Center,,20150701,13982.12,100%,,20150701,,,,SIO,,,,
N00326,Sensor,1,,FLORT for Glider 327,1,,,2807,,,,OSU,Ocean Observing Center,,20150701,13982.12,100%,,20150701,,,,SIO,,,,
N00327,Sensor,1,,CTDGV for Glider 327,1,,,9027,,,,OSU,Ocean Observing Center,,20150701,13982.12,100%,,20150701,,,,SIO,,,,
N00328,Sensor,1,,DOSTA for Glider 327,1,AANDERAA,4831,100,,,,OSU,Ocean Observing Center,,20150701,13982.12,100%,,20150701,,,,SIO,,,,
N00329,Sensor,1,,PARAD for Glider 327,1,,,50150,,,,OSU,Ocean Observing Center,,20150701,13982.12,100%,,20150701,,,,SIO,,,,
N00330,Sensor,1,,ADCP for Glider 381,1,,,649697,,,,OSU,Ocean Observing Center,,20150701,28732,100%,,20150701,,,,SIO,,,,
N00331,Sensor,1,,FLORT for Glider 381,1,,,3131,,,,OSU,Ocean Observing Center,,20150701,28732,100%,,20150701,,,,SIO,,,,
N00332,Sensor,1,,CTDGV for Glider 381,1,,,9056,,,,OSU,Ocean Observing Center,,20150701,28732,100%,,20150701,,,,SIO,,,,
N00333,Sensor,1,,DOSTA for Glider 381,1,AANDERAA,4831,190,,,,OSU,Ocean Observing Center,,20150701,28732,100%,,20150701,,,,SIO,,,,
N00334,Sensor,1,,PARAD for Glider 381,1,,,50160,,,,OSU,Ocean Observing Center,,20150701,13403.46,100%,,20150701,,,,SIO,,,,
N00335,Sensor,1,,ADCP for Glider 382,1,,,648292,,,,OSU,Ocean Observing Center,,20150701,13403.46,100%,,20150701,,,,SIO,,,,
N00336,Sensor,1,,FLORT for Glider 382,1,,,3185,,,,OSU,Ocean Observing Center,,20150701,13403.46,100%,,20150701,,,,SIO,,,,
N00337,Sensor,1,,CTDGV for Glider 382,1,,,9059,,,,OSU,Ocean Observing Center,,20150701,5092.2,100%,,20150701,,,,SIO,,,,
N00338,Sensor,1,,DOSTA for Glider 382,1,AANDERAA,4831,191,,,,OSU,Ocean Observing Center,,20150701,5092.2,100%,,20150701,,,,SIO,,,,
N00339,Sensor,1,,PARAD for Glider 382,1,,,50161,,,,OSU,Ocean Observing Center,,20150701,5092.2,100%,,20150701,,,,SIO,,,,
N00340,Sensor,1,,ADCP for Glider 383,1,,,650865,,,,OSU,Ocean Observing Center,,20150701,5092.2,100%,,20150701,,,,SIO,,,,
N00341,Sensor,1,,FLORT for Glider 383,1,,,3188,,,,OSU,Ocean Observing Center,,20150701,5092.2,100%,,20150701,,,,SIO,,,,
N00342,Sensor,1,,CTDGV for Glider 383,1,,,9060,,,,OSU,Ocean Observing Center,,20150701,5092.2,100%,,20150701,,,,SIO,,,,
N00343,Sensor,1,,DOSTA for Glider 383,1,AANDERAA,4831,194,,,,OSU,Ocean Observing Center,,20150701,5092.2,100%,,20150701,,,,SIO,,,,
N00344,Sensor,1,,PARAD for Glider 383,1,,,50162,,,,OSU,Ocean Observing Center,,20150701,26632.3,100%,,20150701,,,,SIO,,,,
N00345,Sensor,1,,ADCP for Glider 384,1,,,650864,,,,OSU,Ocean Observing Center,,20150701,13403.46,100%,,20150701,,,,SIO,,,,
N00346,Sensor,1,,FLORT for Glider 384,1,,,3189,,,,OSU,Ocean Observing Center,,20150701,13535,100%,,20150701,,,,SIO,,,,
N00347,Sensor,1,,CTDGV for Glider 384,1,,,9085,,,,OSU,Ocean Observing Center,,20150701,13535,100%,,20150701,,,,SIO,,,,
N00348,Sensor,1,,DOSTA for Glider 384,1,AANDERAA,4831,195,,,,OSU,Ocean Observing Center,,20150203,16697.25,100%,,20150203,,,,SIO,,,,
N00349,Sensor,1,,PARAD for Glider 384,1,,,50163,,,,OSU,Ocean Observing Center,,20140807,200000,100%,,20140807,,,,SIO,,,,
N00350,Sensor,1,,ADCP for Glider 386,1,,,652696,,,,OSU,Ocean Observing Center,,20131001,8675,100%,,20131001,,,,SIO,,,,
N00351,Sensor,1,,FLORT for Glider 386,1,,,3186,,,,OSU,Ocean Observing Center,,19970430,38500,100%,,19970430,,,,SIO,,,,
N00352,Sensor,1,,CTDGV for Glider 386,1,,,9086,,,,OSU,Ocean Observing Center,,20140929,273349,100%,,20140929,,,,SIO,,,,
N00353,Sensor,1,,DOSTA for Glider 386,1,AANDERAA,4831,176,,E116010,,SIO,SIO,,20140527,10135,,,20140527,,,,SIO,,,,
N00354,Sensor,1,,PARAD for Glider 386,1,,,50164,,E116010,,SIO,SIO,,20140527,10135,,,20140527,,,,SIO,,,,
N00356,Platform,0,,MOORING RSN,1,,RS03ASHS-ID03A,RS03ASHS-ID03A-00001,,E116010,,SIO,SIO,,20140527,10135,,,20140527,,,,SIO,,,,
N00357,Platform,0,,MOORING RSN,1,,RS03ASPI-PN03B,SN003A,,E116010,,SIO,SIO,,20140527,10135,,,20140527,,,,SIO,,,,
N00401,Sensor,1,,FLORT for Glider 494,1,,,3554,,E116010,,SIO,SIO,,20140527,10135,,,20140527,,,,SIO,,,,
N00402,Sensor,1,,CTDGV for Glider 494,1,,,9214,,E116010,,SIO,SIO,,20140527,10135,,,20140527,,,,SIO,,,,
N00403,Sensor,1,,DOSTA for Glider 494,1,AANDERAA,4831,348,,E116010,,SIO,SIO,,20140527,10135,,,20140527,,,,SIO,,,,
N00404,Sensor,1,,PARAD for Glider 319,1,,,50203,,E116010,,SIO,SIO,,20140527,10135,,,20140527,,,,SIO,,,,
N00405,Sensor,1,,FLORT for Glider 319,1,,,3921,,E116010,,SIO,SIO,,20140527,10135,,,20140527,,,,SIO,,,,
N00407,Sensor,1,,FLORT for Glider 493,1,,,3553,,E116010,,SIO,SIO,,20140527,10135,,,20140527,,,,SIO,,,,
N00408,Sensor,1,,CTDGV for Glider 493,1,,,9211,,,,SIO,SIO,,20140711,18128.95,,,20140711,,,,SIO,,,,
N00409,Sensor,1,,DOSTA for Glider 493,1,AANDERAA,4831,347,,,,SIO,SIO,,20140722,18128.95,,,20140722,,,,SIO,,,,
N00410,Sensor,1,,FLORD for Glider 496,1,,,3577,,,,SIO,SIO,,20140711,18128.95,,,20140711,,,,SIO,,,,
N00411,Sensor,1,,CTDGV for Glider 496,1,,,9207,,,,SIO,SIO,,20140722,18128.95,,,20140722,,,,SIO,,,,
N00412,Sensor,1,,DOSTA for Glider 496,1,AANDERAA,4831,337,,,,SIO,SIO,,,,,,,,,,SIO,,,,
N00413,Sensor,0,,VELPT SERIES A (AQUADOPP 400M),1,NORTEK,AQUADOPP 400M,AQD 11398,,,,SIO,SIO,,20140320,,,,20140320,,,,SIO,,,,
N00414,Sensor,0,,VELPT SERIES A (AQUADOPP 400M),1,NORTEK,AQUADOPP 400M,AQD 11380,,,,SIO,SIO,,20140320,,,,20140320,,,,SIO,,,,
N00416,Sensor,0,,ADCP SERIES M (WHS600-500),1,TELEDYNE RDI,WHS600-500,21524,,,,SIO,SIO,,20140320,,,,20140320,,,,SIO,,,,
N00417,Sensor,0,,"Camera, Uncabled",1,Kongsberg Underwater Technology Inc,0484-6102,113,,,,SIO,SIO,,20140415,,,,20140415,,,,SIO,,,,
N00418,Sensor,0,,VELPT SERIES A (AQUADOPP 400M),1,NORTEK,AQUADOPP 400M,AQD 11405,,,,SIO,SIO,,20140415,,,,20140415,,,,SIO,,,,
N00419,Sensor,0,,"Camera, Uncabled",1,Kongsberg Underwater Technology Inc,0484-6102,109,,,,SIO,SIO,,,,,,,,,,SIO,,,,
N00420,Sensor,0,,CTDBP SERIES C (C-16PLUSV2),1,SEA-BIRD ELECTRONICS,C-16PLUSV2,16-50014,,,,SIO,SIO,,,,,,,,,,SIO,,,,
N00421,Sensor,0,,VELPT SERIES A (AQUADOPP 400M),1,NORTEK,AQUADOPP 400M,AQD 11768,,,,SIO,SIO,,,,,,,,,,SIO,,,,
N00500,Sensor,0,,CTDMO SERIES R (37IM),1,SEA-BIRD ELECTRONICS,SBE-37IM,37-12569,,,,SIO,SIO,,,,,,,,,,SIO,,,,
N00501,Sensor,0,,PHSEN SERIES F (SAMI-PH),1,Sunburst Sensors,SAMI-PH,P0141,,,,SIO,SIO,,,,,,,,,,SIO,,,,
N00502,Sensor,0,,PHSEN SERIES F (SAMI-PH),1,Sunburst Sensors,SAMI-PH,P0142,,,,SIO,SIO,,,,,,,,,,SIO,,,,
N00503,Sensor,0,,VELPT SERIES A (AQUADOPP 300M),1,NORTEK,AQUADOPP 300M,AQD 12198,,,,SIO,SIO,,,,,,,,,,SIO,,,,
N00504,Sensor,0,,DOSTA SERIES D,1,AANDERAA,4831,457,,,,SIO,SIO,,,,,,,,,,SIO,,,,
N00505,Sensor,0,,DOSTA SERIES D,1,AANDERAA,4831,456,,,,SIO,SIO,,,,,,,,,,SIO,,,,
N00506,Sensor,0,,ADCP,1,,,13992,,,,SIO,SIO,,,,,,,,,,SIO,,,,
N00507,Sensor,0,,Aquadopp,1,Nortek USA,AQUADOPP,AQD 11669,,,,SIO,SIO,,,,,,,,,,SIO,,,,
N00508,Sensor,0,,Aquadopp,1,Nortek USA,AQUADOPP,AQD 11964,,,,SIO,SIO,,,,,,,,,,SIO,,,,
N00509,Sensor,0,,Aquadopp,1,Nortek USA,AQUADOPP,AQD 11967,,,,SIO,SIO,,,,,,,,,,SIO,,,,
N00510,Sensor,0,,Aquadopp,1,Nortek USA,AQUADOPP,AQD 11970,,,,SIO,SIO,,,,,,,,,,SIO,,,,
N00511,Sensor,0,,Aquadopp,1,Nortek USA,AQUADOPP,AQD 12195,,,,SIO,SIO,,,,,,,,,,SIO,,,,
N00512,Sensor,0,,Aquadopp,1,Nortek USA,AQUADOPP,AQD 12236,,,,SIO,SIO,,,,,,,,,,SIO,,,,
